000   0.0000 0.62411 +0.77873 Greenwich
A33  11.0157 0.63231 +0.77217 Volkssternwarte Kirchheim 
A34  10.7911 0.64944 +0.75793 Grosshabersdorf 
A35  12.8978 0.63511 +0.76995 Hormersdorf Observatory 
A36   9.7911 0.69856 +0.71340 Ganda di Aviatico 
A37  13.6634 0.61128 +0.78877 Mueggelheim
A38  13.3747 0.74706 +0.66266 Campocatino Automated Telescope, Collepardo
A39  12.4186 0.63084 +0.77336 Altenburg 
A40  14.4978 0.81104 +0.58306 Pieta 
A41  14.5911 0.69290 +0.71871 Rezman Observatory, Kamnik
A42   9.5019 0.61280 +0.78760 Gehrden 
A43  13.0897 0.61201 +0.78821 Inastars Observatory, Potsdam 
A44  13.6972 0.66609 +0.74346 Altschwendt 
A45   9.3620 0.62525 +0.77786 Karrenkneul 
A46  16.5825 0.65349 +0.75447 Lelekovice 
A47  16.6031 0.75962 +0.64829 Matera 
A48  10.8885 0.70401 +0.70782 Povegliano Veronese 
A49  17.6372 0.50372 +0.86098 Uppsala-Angstrom
A50  28.9973 0.64407 +0.76245 Andrushivka Astronomical Observatory
A51  18.6667 0.5837  +0.8093  Danzig 
A52  18.7553 0.67756 +0.73304 Etyek
A53  10.6883 0.70294 +0.70889 Peschiera del Garda 
A54  16.6217 0.60828 +0.79108 Ostrorog 
A55  13.1181 0.73871 +0.67204 Osservatorio Astronomico Vallemare di Borbona
A56  10.3197 0.71406 +0.69784 Parma 
A57  11.1031 0.72364 +0.68791 Osservatorio Astron. Margherita Hack, Firenze
A58   2.4694 0.66135 +0.74758 Observatoire de Chalandray-Canotiers
A59  12.9071 0.64123 +0.76490 Karlovy Vary Observatory 
A60  20.8106 0.84556 -0.53260 YSTAR-NEOPAT Station, Sutherland
A61   8.8581 0.70949 +0.70238 Tortona 
A62   9.2301 0.66233 +0.74678 Aichtal 
A63   4.7567 0.69879 +0.71298 Cosmosoz Obs., Tassin la Demi Lune 
A64   6.1151 0.69034 +0.72132 Observatoire de la SAG, St-Cergue 
A65   2.4083 0.71939 +0.69239 Le Couvent de Lentin 
A66  10.3161 0.72613 +0.68526 Stazione Osservativa Astronomica, Livorno
A67   7.6785 0.71665 +0.69522 Chiusa di Pesio 
A68   9.6533 0.57755 +0.81362 Swedenborg Obs., Bockholmwik 
A69  11.3300 0.7287  +0.6826  Osservatorio Palazzo Bindi Sergardi 
A70  25.2033 0.42654 +0.90144 Lumijoki 
A71  18.4500 0.6647  +0.7446  Stixendorf
A72  13.6222 0.62904 +0.77481 Radebeul Observatory 
A73  16.2895 0.66788 +0.74183 Penzing Astrometric Obs., Vienna 
A74   8.7625 0.64195 +0.76422 Bergen-Enkheim Observatory 
A75   2.1861 0.75124 +0.65783 Fort Pius Observatory, Barcelona 
A76  20.8356 0.66948 +0.74037 Andromeda Observatory, Miskolc 
A83  29.9969 0.45945 +0.88525 Jakokoski Observatory
A84  30.3333 0.80175 +0.59632 TUBITAK National Observatory
A85  30.8065 0.68881 +0.72252 Odessa Astronomical Observatory, Kryzhanovka
B18  42.5008 0.72958 +0.68232 Terskol
D17 114.2200 0.9245  +0.3799  Hong Kong
D21 115.8150 0.8492  -0.5263  Shenton Park 
D35 120.8736 0.91818 +0.39597 Lulin Observatory
D70 133.4686 0.83505 +0.54834 Tosa 
D74 134.6819 0.83041 +0.55530 Nakagawa 
D82 137.6317 0.83058 -0.55504 Wallaroo 
D83 138.4681 0.80501 +0.59161 Miwa 
D84 138.5086 0.8192  -0.5716  Hallet Cove 
D85 138.6597 0.82186 -0.56782 Ingle Farm 
D86 138.6407 0.83075 -0.55490 Penwortham 
D87 138.5500 0.82079 -0.56931 Brooklyn Park 
D88 139.3142 0.81635 +0.57562 Hiratsuka 
D89 140.3383 0.7871  +0.6149  Yamagata 
D91 140.8250 0.79261 +0.60775 Adati 
E01 144.5400 0.7986  -0.5999  South Yarra 
E04 145.7403 0.96545 +0.25977 Pacific Sky Observatory, Saipan 
E12 149.0642 0.85563 -0.51621 Siding Spring Survey
E13 149.0969 0.81622 -0.57597 Wanniassa 
E14 149.1100 0.81852 -0.57274 Hunters Hill Observatory, Ngunnawal 
E15 149.6061 0.82016 -0.57041 Magellan Observatory, near Goulburn 
E16 149.3667 0.83169 -0.55366 Grove Creek Observatory, Trunkey 
E17 150.3417 0.8329  -0.5519  Leura 
E21 151.5667 0.8838  -0.4665  Norma Rose Observatory, Leyburn
E25 153.1170 0.88713 -0.45997 Rochedale (APTA) 
F60 201.9528 0.92994 +0.36656 Ironwood North Observatory, Hawaii
F65 203.7424 0.93624 +0.35154 Haleakala-Faulkes Telescope North
G57 236.8564 0.70171 +0.71009 Dilbert Observatory, Forest Grove 
G59 237.4530 0.67475 +0.73559 Maiden Lane Obs., Bainbridge Island 
G61 238.1524 0.79270 +0.60760 Pleasanton 
G64 239.2911 0.77535 +0.62979 Blue Canyon Observatory 
G66 238.9169 0.78135 +0.62206 Lake Forest Observatory, Forest Hills 
G70 241.4547 0.82543 +0.56273 Francisquito Observatory, Los Angeles 
G71 241.6047 0.83216 +0.55276 Rancho Palos Verdes 
G72 241.8306 0.82961 +0.55651 University Hills 
G73 241.9400 0.82804 +0.55925 Mount Wilson-TIE
G74 242.8854 0.83743 +0.54485 Escondido 
G75 243.2783 0.8351  +0.5487  Starry Knight Observatory, Coto de Caza
G76 242.4178 0.83388 +0.55015 Altimira Observatory, Coto de Caza 
G78 244.3127 0.84158 +0.53832 Desert Wanderer Observatory, El Centro 
G88 247.8881 0.83064 +0.55514 LAMP Observatory, New River 
G89 248.3069 0.81933 +0.57197 Kachina Observatory, Flagstaff 
G90 248.9658 0.84301 +0.53639 Three Buttes Observatory, Tucson 
G91 249.1154 0.85205 +0.52249 Whipple Observatory, Mt. Hopkins--2MASS
G92 249.2814 0.84920 +0.52660 Jarnac Observatory, Vail 
G93 249.3726 0.85215 +0.52201 Sonoita Research Observatory, Sonoita 
G94 249.9267 0.84971 +0.52594 Sonoran Skies Observatory, St. David 
G95 249.7622 0.85404 +0.51888 Hereford Arizona Observatory, Hereford 
G96 249.2083 0.8451  +0.5336  Mt. Lemmon Survey
G98 251.343540.815037+0.578012Calvin-Rehoboth Observatory, Rehoboth
G99 251.8104 0.84192 +0.53835 NF Observatory, Silver City 
H02 253.3706 0.81146 +0.58309 Sulphur Flats Observatory, La Cueva 
H03 253.3553 0.81753 +0.57440 Sandia View Observatory, Rio Rancho
H04 254.0260 0.81388 +0.57964 Santa Fe 
H05 254.0708 0.77126 +0.63477 Edmund Kline Observatory, Deer Trail 
H06 254.4711 0.84071 +0.54032 New Mexico Skies Observatory
H07 254.4700 0.84072 +0.54030 7300 Observatory, Cloudcroft 
H09 255.5886 0.77070 +0.63549 Antelope Hills Observatory, Bennett 
H29 262.5494 0.81372 +0.57940 Ivywood Observatory, Edmond 
H31 263.3300 0.87011 +0.49123 Star Ridge Observatory, Weimar 
H33 264.1217 0.80990 +0.58466 Bixhoma Observatory, Bixby 
H34 264.8258 0.84600 +0.53143 Chapel Hill 
H35 264.9517 0.77423 +0.63085 Leavenworth 
H36 264.2936 0.78043 +0.62323 Sandlot Observatory, Scranton 
H37 265.2003 0.72947 +0.68182 Grems Timmons Observatories, Graettinger 
H39 266.6828 0.70944 +0.70247 S.O.S. Observatory, Minneapolis 
H40 266.7306 0.82519 +0.56302 Nubbin Ridge Observatory 
H41 267.0742 0.81870 +0.57238 Petit Jean Mountain 
H42 267.5078 0.73568 +0.67512 Wartburg College Observatory, Waverly
H43 267.4998 0.81918 +0.57163 Conway 
H44 267.7982 0.81880 +0.57220 Cascade Mountain 
H45 267.0831 0.81890 +0.57210 Petit Jean Mountain South 
H54 271.6514 0.71305 +0.69883 Cedar Drive Observatory, Pulaski 
H55 271.8558 0.77283 +0.63254 Antares Obseratory, Charleston 
H59 273.3651 0.76362 +0.64356 Prairie Grass Observatory, Camp Cullom 
H62 274.4117 0.73335 +0.67763 Calvin College Observatory
H63 274.9276 0.75227 +0.65672 DeKalb Observatory, Auburn 
H67 276.1624 0.74081 +0.66952 Stonegate Observatory, Ann Arbor 
H69 276.9277 0.76439 +0.64280 Ohio Wesleyan University
H70 277.4458 0.81412 +0.57897 Asheville 
H72 278.2258 0.89584 +0.44289 Evelyn L. Egan Observatory, Fort Myers
H74 278.8747 0.87602 +0.48066 Bar J Observatory, New Smyrna Beach 
H76 279.4133 0.90197 +0.43036 Oakridge Observatory, Miami 
H77 279.7653 0.89877 +0.43695 Buehler Observatory 
H79 280.5000 0.7232  +0.6883  York University Observatory, Toronto
H84 282.4961 0.73259 +0.67843 Northview Observatory, Mendon 
H86 283.1576 0.77693 +0.62749 CBA-East Observatory, Laurel 
H88 283.7577 0.77295 +0.63235 Hope Observatory, Belcamp 
H91 285.0483 0.71227 +0.69959 Reynolds Observatory, Potsdam 
H92 285.6211 0.76785 +0.63849 Arcturus Observatory 
H93 285.5758 0.75934 +0.64853 Berkeley Heights 
H96 286.6142 0.69143 +0.72005 Observatoire des Pleiades, Mandeville 
H97 287.2013 0.74649 +0.66323 Talcott Mountain Science Center, Avon
I00 288.2294 0.74794 +0.66157 Carbuncle Hill Observatory, Coventry 
I02 289.1941 0.86560 -0.49980 Cerro Tololo Observatory, La Serena--2MASS
I03 289.2704 0.87346 -0.48603 European Southern Obs., La Silla--ASTROVIRTEL
I04 289.3152 0.86693 -0.49697 Mamalluca Observatory 
I05 289.2980 0.87559 -0.48217 Las Campanas Observatory-TIE
I06 289.8061 0.74801 +0.66147 Werner Schmidt Obs., Dennis-Yarmouth Regional HS
I10 291.8201 0.92164 -0.38771 CAOS-CampoCatino Austral Observatory Survey
I30 299.3417 0.83966 -0.54131 Observatorio Geminis Austral
I31 299.3649 0.83995 -0.54086 Observatorio Astronomico del Colegio Cristo Rey
I37 301.4236 0.82515 -0.56302 Astrodomi Observatory, Santa Rita 
I77 316.0025 0.94119 -0.33714 CEAMIG-REA Observatory, Belo Horizonte
J50 342.1176 0.87764 +0.47847 La Palma-NEON
J56 344.4536 0.88416 +0.46624 Observatorio La Avejerilla 
J70 358.8404 0.78968 +0.61149 Obs. Astronomico Vega del Thader, El Palmar
J71 357.8947 0.59350 +0.80217 Willow Bank Observatory 
J72 358.9664 0.79065 +0.61028 Valle del Sol 
J73 359.0833 0.6187  +0.7830  Quainton 
J74 357.0961 0.72950 +0.68169 Bilbao 
J75 357.4344 0.78940 +0.61223 OAM Observatory, La Sagra
J76 358.7972 0.79077 +0.61016 La Murta 
J77 357.5947 0.63154 +0.77276 Golden Hill Observatory, Stourton Caundle
J78 358.8244 0.78887 +0.61253 Murcia 
J79 358.6295 0.79717 +0.60174 Observatorio Calarreona, Aguilas 
J80 359.1083 0.70862 +0.70323 Sainte Helene 
J81 358.1350 0.7360  +0.6749  Guirguillano 
J82 357.3067 0.5935  +0.8021  Leyland 
J83 357.3883 0.59274 +0.80270 Olive Farm Observatory, Hoghton 
J84 358.9803 0.63144 +0.77285 Clanfield 
J85 357.4833 0.5666  +0.8213  Makerstoun
J86 356.6153 0.79930 +0.59968 Sierra Nevada Observatory
J87 355.5117 0.7605  +0.6475  La Canada 
J88 358.5592 0.63165 +0.77266 Strawberry Field Obs., Southampton 
J89 356.2861 0.76045 +0.64739 Tres Cantos Observatory 
J90 358.5317 0.62251 +0.78000 West Challow 
J91 357.0483 0.7411  +0.6692  Alt emporda Observatory, Figueres
J92 359.3487 0.62214 +0.78031 Beaconsfield 
J93 357.7426 0.61927 +0.78255 Mount Tuffley Observatory, Gloucester
J94 357.7886 0.61909 +0.78270 Abbeydale 
J95 358.5531 0.62415 +0.77871 Great Shefford 
J96 358.9000 0.7680  +0.6386  Aras 
J97 359.5333 0.7754  +0.6293  Alginet 
J98 359.5344 0.77275 +0.63259 Observatorio Manises 
J99 359.6000 0.7727  +0.6327  Burjassot 
